source,target,weight
3008,4603,1
533,42,1
410,9826,1
800,3522,2
398,332,1
355,1286,1
1084,366,2
1032,2796,1
15,167,1
82,403,1
630,355,1
19627,39,1
290,1081,1
46,1084,1
1038,6266,1
148,29,2
12,989,1
749,13562,1
430,607,1
4,113,1
22,1181,1
1082,3508,2
595,3558,1
1386,43,1
244,336,1
1005,2047,1
862,1105,1
1429,1108,1
46,13562,1
1158,3524,1
29,2262,1
6195,4084,2
681,13222,1
985,350,1
1005,12,1
667,25,1
1025,10155,2
512,931,1
294,273,1
417,1230,1
762,697,1
252,6692,3
6692,4097,1
862,2721,1
3008,11300,1
1003,2964,2
10948,430,2
826,1147,2
3368,2867,2
543,703,1
1159,1420,1
289,3054,1
131,366,1
405,1132,1
148,367,1
1286,595,1
543,1123,1
931,349,1
3,65,1
641,1035,2
273,931,1
1387,6351,1
897,128,1
1039,677,1
6574,3037,2
417,429,1
338,1387,1
31,22,1
44,266,1
281,703,1
430,4494,1
1041,199,1
12,336,1
416,2721,2
543,2451,1
995,312,1
3057,1416,1
749,37463,1
1038,1533,1
1237,1039,2
800,1005,3
379,2793,2
2921,4102,1
252,332,4
273,347,1
252,20514,1
82,1268,1
1775,984,1
22,1110,1
1244,1084,1
12,1387,1
418,1049,1
749,4084,1
33,192,1
985,1039,2
855,1159,1
1387,6195,1
862,252,1
130,4171,1
415,1023,1
31,164,1
39,60,2
430,1025,1
398,607,2
985,148,1
12,1147,1
762,244,2
405,1020,2
398,1047,1
1071,458,1
289,399,2
1147,281,1
46,4083,1
1158,11300,1
1095,11300,1
1050,897,1
985,289,2
281,148,1
512,12869,1
931,1039,2
130,22057,3
131,150,1
347,2352,1
289,1088,1
543,1020,1
839,4255,1
1032,972,1
714,866,1
6574,276,1
1039,164,1
273,855,1
458,447,1
681,2296,2
131,29,1
290,1162,1
417,2580,1
15,35,1
416,8304,1
252,10155,1
985,419,1
984,873,1
410,19164,1
1039,8820,1
141,1123,1
800,4718,3
14,417,1
252,1415,1
6195,416,2
1025,22203,1
964,1038,1
940,6767,1
410,210,2
162,244,2
1627,10118,1
5,398,1
1390,3522,1
40,1159,2
2464,3302,1
405,1112,1
506,252,1
157,984,1
338,3709,1
1038,4333,2
366,8519,1
12,1210,1
40,1023,1
940,449,1
417,3524,1
46,2239,3
180,337,1
1084,2448,2
1010,1181,1
667,1397,1
506,631,1
289,1252,1
512,897,1
533,1085,1
410,2790,1
276,5587,1
1010,337,1
641,667,1
5,4718,1
398,11961,1
410,12574,1
1132,2963,1
252,65,1
180,189,1
31,58,1
720,86,1
82,618,2
11,79,1
862,2921,2
1123,22,1
24,2,1
289,337,1
1237,790,1
1050,20,1
985,164,2
29,1035,1
6195,18950,1
11,940,2
512,3820,2
862,2722,1
405,543,1
1038,7030,2
46,648,1
130,4114,1
39,35,1
1038,510,1
42,475,1
512,641,1
12331,3302,1
3008,1078,1
11,234,1
641,1112,1
984,399,2
46,4085,1
3,172,1
281,990,2
897,2296,1
11,543,1
1050,150,2
