source,target,weight
19771,6890,1
234,58,1
1095,3911,1
6475,2311,2
2750,589,1
331,12351,1
1627,704,1
1159,3057,1
5573,2675,1
1164,7971,1
192,631,1
2293,2463,3
1084,993,2
4171,332,1
541,3551,2
6182,6676,1
142,368,1
6894,868,1
148,41,2
1005,6089,1
1103,1408,1
681,29,1
982,184,1
39212,520,1
39,177,1
11107,1264,1
3999,2672,1
2464,1025,1
41,167,1
2750,2323,1
2805,2288,1
683,1091,1
8758,2671,1
4057,2374,1
1003,899,1
2995,294,3
762,399,1
339,6414,2
3327,10005,1
25,2,1
2995,10331,2
293,82,1
6593,354,1
306,276,1
4032,1084,2
1111,2977,1
458,533,1
6994,3592,1
2454,337,1
3060,3386,1
1433,58,1
58,2503,1
512,399,2
1322,5544,1
257,2598,1
170,266,4
2457,294,5
4773,475,1
1531,1050,5
7975,5545,2
377,3911,2
653,272,1
2670,7185,1
418,631,3
272,2457,1
398,410,2
1084,189,1
12378,2944,4
20658,2566,4
13046,2420,1
12861,6380,1
86,533,1
801,2293,1
162,209,1
47,45041,1
862,2921,3
1268,723,2
941,1321,1
141,105,1
8835,12045,1
255,169,1
631,1403,1
44559,2311,1
5220,829,1
2420,679,1
24,281,1
2703,1083,1
271,358,1
3336,2503,5
6912,2424,1
59,77,1
630,1049,1
223,339,1
1387,27052,1
252,12,3
1106,336,1
11122,121,1
104,24,1
11117,377,1
294,8519,1
1010,148,1
1078,1123,2
618,583,3
152,3216,1
2277,409,2
603,281,1
347,2977,1
2381,6890,2
16795,1010,4
4128,11746,1
1321,266,1
62,5544,2
4,5225,1
267,1147,1
2921,1038,5
897,1049,3
1186,5268,2
144,336,1
2861,28643,1
499,631,7
1038,232,1
404,506,4
2434,2521,1
6912,1075,3
2655,252,3
11083,327,1
2381,338,1
11215,918,1
1301,2698,1
6491,5546,2
4557,5,1
19,660,1
2754,7185,1
3060,3999,2
1025,408,2
25029,447,1
1304,1008,1
1420,1147,1
1029,1301,1
2420,1032,2
10010,336,1
12460,2362,1
3368,331,2
441,35477,1
6574,46,2
380,1627,1
398,430,1
36,1204,1
3349,10330,1
114,6890,2
468,200,2
128,1876,2
6808,5107,2
499,9250,3
43283,204,3
18,317,1
29,1049,1
9068,2282,1
144,419,5
2509,10,1
2282,3057,3
2805,289,1
2926,121,1
157,58,3
142,3302,3
415,53283,1
332,862,5
931,995,1
1411,1160,1
62,814,1
130,4333,1
738,11300,1
4482,339,5
749,2921,1
4057,12068,1
1268,1039,1
